ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
R-HSA-5633008,TP53 Regulates Transcription of Cell Death Genes,37,0.42357545416376285,1.069428628110799,0.388659793814433,0.7812090839315545,0.7191485418136971,3226,"tags=49%, list=31%, signal=34%",3486/332/5366/604/8793/472/843/1121/8795/8797/317/1387/665/7159/7157/64065/834/835
R-HSA-3928663,EPHA-mediated growth cone collapse,23,0.4500375200260037,1.06869983637345,0.39125799573560766,0.7812090839315545,0.7191485418136971,2628,"tags=39%, list=26%, signal=29%",1969/4067/10398/2043/1943/7525/9475/6093/1946
R-HSA-175474,Assembly Of The HIV Virion,14,-0.31914411175945595,-1.0393248491257852,0.3888888888888889,0.7812090839315545,0.7191485418136971,2432,"tags=50%, list=24%, signal=38%",51271/89853/7316/7251/51160/7314/79720
R-HSA-110312,Translesion synthesis by REV1,15,0.4915899310883133,1.0907482400279505,0.3939732142857143,0.7829081869127376,0.720712665242933,918,"tags=20%, list=9%, signal=18%",10459/5980/5984
R-HSA-9634597,GPER1 signaling,28,-0.2692195898882856,-1.0881287870444754,0.3954778260312233,0.7829081869127376,0.720712665242933,369,"tags=14%, list=4%, signal=14%",111/2770/2790/54331
R-HSA-9615933,Postmitotic nuclear pore complex (NPC) reformation,26,0.44601334917514374,1.0754074718276871,0.39473684210526316,0.7829081869127376,0.720712665242933,5054,"tags=73%, list=49%, signal=37%",9631/5905/55706/9883/348995/3842/57122/3837/23165/25909/4928/1104/6396/81929/23636/5901/23511/7329/129401
R-HSA-3560801,Defective B3GAT3 causes JDSSDHD,10,0.5177470611274051,1.0704910559643106,0.3963344788087056,0.7829081869127376,0.720712665242933,2659,"tags=60%, list=26%, signal=45%",9672/375790/2817/6385/2239/3339
R-HSA-5655332,Signaling by FGFR3 in disease,11,0.5067354846202026,1.069675751307344,0.3970420932878271,0.7829081869127376,0.720712665242933,4107,"tags=64%, list=40%, signal=38%",5295/10818/6654/5290/4893/3845/5335
R-HSA-5601884,PIWI-interacting RNA (piRNA) biogenesis,16,-0.3057014983459817,-1.0586630034747733,0.39361702127659576,0.7829081869127376,0.720712665242933,7153,"tags=100%, list=69%, signal=31%",143689/5433/5431/5430/113802/5440/5441/5438/5432/5435/5434/5436/5437/5439/55124
R-HSA-1834949,Cytosolic sensors of pathogen-associated DNA,56,0.40374497663353426,1.048186597956208,0.39695431472081216,0.7829081869127376,0.720712665242933,2965,"tags=25%, list=29%, signal=18%",81030/3428/2033/5591/1499/10622/11128/661/4790/170506/1387/9208/4791/7098
R-HSA-196849,Metabolism of water-soluble vitamins and cofactors,98,0.39127431131248397,1.046018642481589,0.396,0.7829081869127376,0.720712665242933,2231,"tags=22%, list=22%, signal=18%",6947/8876/79668/55034/4363/25902/27010/54/10135/10797/4907/2194/54625/6513/55065/4524/4548/6472/84875/133686/83666/1719
R-HSA-5654708,Downstream signaling of activated FGFR3,13,0.4967343960437399,1.0750358451287267,0.4011363636363636,0.7874815634218288,0.7249227251556083,4107,"tags=62%, list=40%, signal=37%",5781/5295/10818/6654/5290/4893/3845/5335
R-HSA-9660826,Purinergic signaling in leishmaniasis infection,18,0.4668486273183244,1.072098257723143,0.40108695652173915,0.7874815634218288,0.7249227251556083,1040,"tags=17%, list=10%, signal=15%",3553/9051/4907
R-HSA-9664424,Cell recruitment (pro-inflammatory response),18,0.4668486273183244,1.072098257723143,0.40108695652173915,0.7874815634218288,0.7249227251556083,1040,"tags=17%, list=10%, signal=15%",3553/9051/4907
R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),42,0.4144417280378122,1.0544678035651627,0.4028776978417266,0.7897352221315731,0.72699734948883,3761,"tags=43%, list=37%, signal=27%",1029/11065/890/1021/27338/6774/1017/996/1031/5594/4790/8697/1019/1027/51343/1051/5598/10393
R-HSA-9022692,Regulation of MECP2 expression and activity,29,0.4366123045479989,1.0663706089949179,0.4035453597497393,0.7898806968042691,0.7271312674128431,4021,"tags=52%, list=39%, signal=32%",9212/25942/192669/79718/3930/57690/192670/817/27161/6907/23112/28996/26523/27327/1385
R-HSA-399955,SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,10,0.5132274501469132,1.0611463324606767,0.4054982817869416,0.7911186215219417,0.7282708493428289,3269,"tags=50%, list=32%, signal=34%",5361/27289/55558/6237/23396
R-HSA-2122947,NOTCH1 Intracellular Domain Regulates Transcription,42,0.4133096273290999,1.0515873895842098,0.40596094552929085,0.7911186215219417,0.7282708493428289,2922,"tags=38%, list=28%, signal=27%",51564/55294/3091/2033/8850/9759/9734/9794/79718/7088/4851/55534/1387/1024/6907/7089
R-HSA-193648,NRAGE signals death through JNK,41,0.41164854476795354,1.0433835026014748,0.4049586776859504,0.7911186215219417,0.7282708493428289,2930,"tags=29%, list=28%, signal=21%",1894/50650/7409/57449/84904/9639/54848/6654/23263/7984/5599/121512
R-HSA-196807,Nicotinate metabolism,19,0.46061623571657484,1.0659231200839696,0.40736728060671723,0.791541387573052,0.7286600301593835,2126,"tags=37%, list=21%, signal=29%",79668/10135/4907/54625/84875/133686/83666
R-HSA-9734009,Defective Intrinsic Pathway for Apoptosis,22,0.44624557621916033,1.0581450186854369,0.4067796610169492,0.791541387573052,0.7286600301593835,4305,"tags=59%, list=42%, signal=34%",1029/994/993/995/4001/6648/7157/2801/351/4000/2309/826/7531
R-HSA-8963899,Plasma lipoprotein remodeling,15,0.48680350747389306,1.0801280405419704,0.4095982142857143,0.7947160688254894,0.731582509480699,213,"tags=13%, list=2%, signal=13%",9388/51129
R-HSA-180910,Vpr-mediated nuclear import of PICs,31,0.4312010254054564,1.060603247388741,0.4106029106029106,0.795505784588754,0.7323094889171654,2595,"tags=35%, list=25%, signal=27%",10762/9631/3159/55706/9883/348995/5903/57122/9972/11168/23165
R-HSA-432142,Platelet sensitization by LDL,12,0.4991233596206488,1.0676634285524031,0.4132420091324201,0.7994551077837952,0.7359450713435388,3149,"tags=50%, list=31%, signal=35%",5781/5529/5516/5527/5526/1432
R-HSA-112310,Neurotransmitter release cycle,20,-0.28371840697563133,-1.0633961957412383,0.41553926155267856,0.8027325937976998,0.7389621884459826,497,"tags=25%, list=5%, signal=24%",18/64130/4128/27163/6512
R-HSA-9824585,Regulation of MITF-M-dependent genes involved in pigmentation,24,0.44170586658911065,1.0571692557673122,0.4163135593220339,0.8030628224023582,0.7392661831439321,4788,"tags=67%, list=47%, signal=36%",1499/57492/5873/605/6599/8110/6595/9274/26039/6597/208/8289/1385/6602/6603/60
R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,91,0.3907548438878493,1.0403628273428949,0.417,0.8032228654124457,0.7394135120725112,4760,"tags=55%, list=46%, signal=30%",3656/9871/3838/6772/10802/5781/10762/3455/8767/9631/10454/6773/55706/9908/9883/348995/5903/23367/5289/6885/3716/57122/9972/23165/1387/10427/3320/10392/257397/4928/3551/23118/3133/6396/7175/3454/7706/10146/81929/7334/30849/23636/3134/84818/8021/9632/9641/7187/23511/3654
R-HSA-170822,Regulation of Glucokinase by Glucokinase Regulatory Protein,27,0.4388710217730819,1.063865369239848,0.42198952879581153,0.8061904048113603,0.7421453052318584,4730,"tags=59%, list=46%, signal=32%",10762/9631/55706/9883/348995/5903/57122/9972/23165/4928/6396/7175/81929/23636/8021/23511
R-HSA-5619107,Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC),27,0.4388710217730819,1.063865369239848,0.42198952879581153,0.8061904048113603,0.7421453052318584,4730,"tags=59%, list=46%, signal=32%",10762/9631/55706/9883/348995/5903/57122/9972/23165/4928/6396/7175/81929/23636/8021/23511
R-HSA-4655427,SUMOylation of DNA methylation proteins,13,0.4889559083500175,1.0582015909312221,0.4193181818181818,0.8061904048113603,0.7421453052318584,3427,"tags=46%, list=33%, signal=31%",1786/22955/8535/80012/1912/648
R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,23,0.44286982150256893,1.051678770577144,0.42217484008528783,0.8061904048113603,0.7421453052318584,1252,"tags=13%, list=12%, signal=11%",84617/7280/7846
R-HSA-163841,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation",40,0.4092893003191306,1.0360019365539392,0.42061855670103093,0.8061904048113603,0.7421453052318584,1041,"tags=15%, list=10%, signal=14%",56648/412/79642/120526/5627/444
R-HSA-5676590,NIK-->noncanonical NF-kB signaling,55,-0.15567926555327669,-0.6724644718187522,0.41979974217986293,0.8061904048113603,0.7421453052318584,8701,"tags=100%, list=85%, signal=16%",23291/5711/5698/5716/4791/10197/8945/5719/5721/9040/10213/5718/9039/5707/1147/8454/5685/5706/5693/5684/5713/5702/5690/7311/5696/5688/5708/5692/5694/5687/5682/5689/5720/9861/9020/5710/5699/5717/5704/5683/9491/5701/5714/5686/5691/5695/5700/7316/6500/5705/5971/5709/7314/5715
R-HSA-6814122,Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,25,0.4356402354043554,1.0484289037003687,0.4240506329113924,0.8074554970029517,0.7433098964066873,1042,"tags=12%, list=10%, signal=11%",2769/9630/2776
R-HSA-9678108,SARS-CoV-1 Infection,97,0.3876017689037078,1.035666089443991,0.424,0.8074554970029517,0.7433098964066873,3393,"tags=35%, list=33%, signal=24%",6482/3656/79668/684/3838/861/2033/7405/54625/6480/6667/2589/7534/11123/84875/6483/5289/83666/7113/6487/4790/6484/3837/7428/5479/821/5925/59272/834/4088/83737/857/7532/7415
R-HSA-5621575,CD209 (DC-SIGN) signaling,17,0.4619114597936608,1.0578520359679375,0.42981501632208924,0.807796451914099,0.7436237652955919,3953,"tags=53%, list=38%, signal=33%",4067/2033/3384/5062/4790/1387/4893/3845/5567
R-HSA-5637810,Constitutive Signaling by EGFRvIII,14,0.478111020469448,1.0540355103571768,0.4261744966442953,0.807796451914099,0.7436237652955919,4469,"tags=71%, list=43%, signal=40%",5295/867/1956/6654/5290/3320/4893/3845/5335/11140
R-HSA-5637812,Signaling by EGFRvIII in Cancer,14,0.478111020469448,1.0540355103571768,0.4261744966442953,0.807796451914099,0.7436237652955919,4469,"tags=71%, list=43%, signal=40%",5295/867/1956/6654/5290/3320/4893/3845/5335/11140
R-HSA-5655862,Translesion synthesis by POLK,16,0.46679756351647234,1.0528500468832356,0.43061674008810574,0.807796451914099,0.7436237652955919,3222,"tags=38%, list=31%, signal=26%",10459/5980/5984/5985/51426/5981
R-HSA-6803205,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,12,0.4917150545208812,1.0518164915775605,0.432648401826484,0.807796451914099,0.7436237652955919,2927,"tags=50%, list=28%, signal=36%",332/604/1121/7159/7157/64065
R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,29,0.43025955133012994,1.0508548087135985,0.42857142857142855,0.807796451914099,0.7436237652955919,4730,"tags=59%, list=46%, signal=32%",10762/9631/55706/9883/348995/5903/57122/3837/9972/23165/4928/6396/7175/81929/23636/8021/23511
R-HSA-9664565,Signaling by ERBB2 KD Mutants,18,0.4570715642800424,1.0496456432446513,0.4260869565217391,0.807796451914099,0.7436237652955919,3578,"tags=50%, list=35%, signal=33%",1839/2069/5295/1956/6654/5290/3320/4893/3845
R-HSA-199220,Vitamin B5 (pantothenate) metabolism,18,0.45564056782062945,1.046359419999748,0.4326086956521739,0.807796451914099,0.7436237652955919,1070,"tags=11%, list=10%, signal=10%",8876/2194
R-HSA-111933,Calmodulin induced events,22,0.44069456621098546,1.0449823703549166,0.4290254237288136,0.807796451914099,0.7436237652955919,4021,"tags=55%, list=39%, signal=33%",109/3838/5578/196883/5576/5613/817/5573/113/5575/5567/1385
R-HSA-111997,CaM pathway,22,0.44069456621098546,1.0449823703549166,0.4290254237288136,0.807796451914099,0.7436237652955919,4021,"tags=55%, list=39%, signal=33%",109/3838/5578/196883/5576/5613/817/5573/113/5575/5567/1385
R-HSA-5617833,Cilium Assembly,147,0.3799506298373643,1.031315631397404,0.4314314314314314,0.807796451914099,0.7436237652955919,3461,"tags=36%, list=34%, signal=24%",84617/79598/4867/983/57560/5347/9738/26146/23322/1454/4751/23354/84131/54820/22897/57787/54536/7280/7846/28981/132320/7840/23332/5108/9742/9662/54806/50807/11127/9321/55755/146057/84902/3842/11064/55559/9793/22919/1778/203068/7283/23059/79600/54801/378/166379/27077/3320/55763/7532/10640/117177/79441
R-HSA-5576891,Cardiac conduction,41,0.4067285975896968,1.0309131761914605,0.4318181818181818,0.807796451914099,0.7436237652955919,3293,"tags=46%, list=32%, signal=32%",3752/80333/10008/493/80228/444/8850/3784/489/204851/10768/817/488/3710/3775/783/3709/9424/481
R-HSA-983169,Class I MHC mediated antigen processing & presentation,303,0.3670932961501327,1.019291164857419,0.42957042957042957,0.807796451914099,0.7436237652955919,3820,"tags=39%, list=37%, signal=25%",6280/9021/899/11065/991/8651/9871/80028/57674/27338/4734/64750/10802/55294/7099/10293/3685/55236/653361/80204/9246/140691/54620/26270/4012/22872/7328/8139/11275/11059/140462/25897/26091/29927/91694/23198/51132/56658/84085/154881/3309/55008/996/2923/151636/25831/6892/23291/55176/26259/4008/811/51320/5289/92912/9320/63893/27252/6478/51752/51465/6502/57154/223082/868/5711/26118/6891/200845/9554/23352/5698/5716/64167/7428/6890/8697/821/10427/27246/8924/23304/7337/55182/1535/64718/10075/9690/23295/26190/3693/83737/8065/5930/9520/51343/9867/26234/64410/55905/255488/6468/3551/84708/26046/51665/7327/1515/84078/8916/127544/197131/10393/57630/3133/6396/642/7326
R-HSA-8978934,Metabolism of cofactors,21,-0.26121293635285636,-0.979308796976802,0.43333333333333335,0.807796451914099,0.7436237652955919,1634,"tags=43%, list=16%, signal=36%",801/51805/57107/23590/84274/6697/51117/3417/57017
R-HSA-166208,mTORC1-mediated signalling,21,-0.255913559816996,-0.9594409981896468,0.43333333333333335,0.807796451914099,0.7436237652955919,7666,"tags=100%, list=74%, signal=26%",1978/1975/10325/1977/6009/57521/84335/2475/7529/153129/64223/29904/10670/10542/8649/64121/28956/2280/55004/389541
R-HSA-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),15,0.4772169311598991,1.0588571792384585,0.4375,0.8082177917214857,0.744011633171584,876,"tags=20%, list=9%, signal=18%",50855/7046/7048
R-HSA-446353,Cell-extracellular matrix interactions,14,0.47471633146465186,1.0465516361010243,0.43847874720357943,0.8082177917214857,0.744011633171584,3212,"tags=43%, list=31%, signal=30%",29780/3987/2316/3688/87/55742
R-HSA-392518,Signal amplification,20,0.44891084499471096,1.0462331038547363,0.4344086021505376,0.8082177917214857,0.744011633171584,1042,"tags=15%, list=10%, signal=14%",2769/9630/2776
R-HSA-3560783,"Defective B4GALT7 causes EDS, progeroid type",10,0.5046096013864223,1.0433281144302928,0.4352806414662085,0.8082177917214857,0.744011633171584,2659,"tags=60%, list=26%, signal=45%",9672/375790/2817/6385/2239/3339
R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,32,0.4224104855381631,1.0430475505689167,0.43821391484942884,0.8082177917214857,0.744011633171584,3682,"tags=44%, list=36%, signal=28%",898/55294/6774/63971/26270/83752/11328/8877/7157/26190/26234/10564/6468/10238
R-HSA-197264,Nicotinamide salvaging,10,0.5041475506222364,1.0423727807401595,0.436426116838488,0.8082177917214857,0.744011633171584,2126,"tags=50%, list=21%, signal=40%",79668/10135/54625/84875/83666
R-HSA-6804115,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,19,0.4478980955113616,1.036491765654796,0.4387865655471289,0.8082177917214857,0.744011633171584,4726,"tags=74%, list=46%, signal=40%",28984/995/1263/246175/85456/7157/4850/9337/55571/4848/7832/23019/55835/4869
R-HSA-1980143,Signaling by NOTCH1,62,0.3944836397398014,1.0317061526181708,0.43548387096774194,0.8082177917214857,0.744011633171584,2922,"tags=35%, list=28%, signal=26%",51564/55294/3091/83464/2033/182/8850/9759/9734/9794/57534/79718/6868/7088/4851/55534/28514/1387/1024/6907/102/7089
R-HSA-8949613,Cristae formation,11,-0.32843110901833417,-0.9763015846527536,0.43902439024390244,0.8082177917214857,0.744011633171584,2500,"tags=73%, list=24%, signal=55%",8834/84303/55735/79135/10989/25813/54927/10651
R-HSA-9818030,NFE2L2 regulating tumorigenic genes,10,0.5019451634078694,1.03781913670862,0.44215349369988544,0.8128540056830766,0.7482795386255695,4849,"tags=80%, list=47%, signal=42%",2033/6667/4851/1387/596/7975/5154/598
R-HSA-1295596,Spry regulation of FGF signaling,15,0.47200541622160086,1.0472937797720707,0.44642857142857145,0.8147212222085539,0.749998420381001,2341,"tags=33%, list=23%, signal=26%",5781/867/10253/5594/5516
R-HSA-9006115,Signaling by NTRK2 (TRKB),17,0.4568430603882573,1.0462445806506353,0.44613710554951036,0.8147212222085539,0.749998420381001,1825,"tags=29%, list=18%, signal=24%",4915/5781/5295/10818/6654
R-HSA-168274,Export of Viral Ribonucleoproteins from Nucleus,31,0.4249255284737827,1.0451677265236115,0.446985446985447,0.8147212222085539,0.749998420381001,4730,"tags=58%, list=46%, signal=31%",10762/9631/7514/55706/9883/348995/5903/57122/9972/23165/4928/6396/7175/81929/23636/8021/5901/23511
R-HSA-5654743,Signaling by FGFR4,26,0.4308933825804772,1.038950883522066,0.4473684210526316,0.8147212222085539,0.749998420381001,3578,"tags=46%, list=35%, signal=30%",5781/2264/5295/10818/867/6654/10253/5594/5516/5290/4893/3845
R-HSA-450321,JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,19,0.4457760589021182,1.0315811096508056,0.447453954496208,0.8147212222085539,0.749998420381001,3763,"tags=53%, list=37%, signal=33%",3656/8767/10454/6416/6885/5599/10392/5601/257397/23118
R-HSA-3247509,Chromatin modifying enzymes,178,0.37540415523081455,1.0274346966064558,0.44455544455544455,0.8147212222085539,0.749998420381001,4788,"tags=62%, list=47%, signal=34%",8819/3717/196528/23512/2033/1107/5929/80854/9575/8850/57634/57492/595/1108/6839/23186/23028/51780/6871/51317/79718/6599/55689/10196/2146/6595/8648/23135/4790/10499/27097/8473/58508/23522/2122/1387/55818/64324/6314/221656/339287/11091/6907/11143/4791/5927/22992/1019/6881/55193/55729/121536/51742/55352/8607/64426/80314/55870/9070/54014/9913/55869/117143/55257/84289/4297/84678/5978/3054/9643/10498/8520/79084/6597/55683/9739/9219/8289/79595/8242/56950/3276/93624/1386/1810/23326/54815/8726/7862/53615/7403/51230/79723/79813/23030/23587/6602/55167/29072/8085/9612/10933/6603/8295/2648/10943/23210/7994/8464/60
R-HSA-4839726,Chromatin organization,178,0.37540415523081455,1.0274346966064558,0.44455544455544455,0.8147212222085539,0.749998420381001,4788,"tags=62%, list=47%, signal=34%",8819/3717/196528/23512/2033/1107/5929/80854/9575/8850/57634/57492/595/1108/6839/23186/23028/51780/6871/51317/79718/6599/55689/10196/2146/6595/8648/23135/4790/10499/27097/8473/58508/23522/2122/1387/55818/64324/6314/221656/339287/11091/6907/11143/4791/5927/22992/1019/6881/55193/55729/121536/51742/55352/8607/64426/80314/55870/9070/54014/9913/55869/117143/55257/84289/4297/84678/5978/3054/9643/10498/8520/79084/6597/55683/9739/9219/8289/79595/8242/56950/3276/93624/1386/1810/23326/54815/8726/7862/53615/7403/51230/79723/79813/23030/23587/6602/55167/29072/8085/9612/10933/6603/8295/2648/10943/23210/7994/8464/60
R-HSA-1221632,Meiotic synapsis,23,0.4328043298853517,1.0277763429668487,0.4509594882729211,0.8188636819798881,0.7538117962945073,3481,"tags=52%, list=34%, signal=35%",672/9985/8243/4001/545/25913/65057/10274/7014/23224/5885/4000
R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,69,0.38773510425294416,1.0230994397584845,0.4507042253521127,0.8188636819798881,0.7538117962945073,2749,"tags=22%, list=27%, signal=16%",11065/9212/991/5347/27338/9232/23198/996/6790/6502/5711/5698/5716/8697/5925
R-HSA-211976,Endogenous sterols,12,-0.32850187091685656,-0.9991426772152509,0.4523809523809524,0.8203256779551058,0.7551576488906189,443,"tags=25%, list=4%, signal=24%",2230/1593/9971
R-HSA-9034015,Signaling by NTRK3 (TRKC),14,0.46980696705472136,1.035728533934775,0.4541387024608501,0.8223926707148184,0.7570604363257136,4107,"tags=57%, list=40%, signal=34%",3667/5295/6654/5800/5290/4893/3845/5335
R-HSA-499943,Interconversion of nucleotide di- and triphosphates,24,0.4287145391033578,1.0260760938955942,0.4565677966101695,0.8256681213154017,0.7600756797114379,3754,"tags=46%, list=36%, signal=29%",6241/7298/1503/205/1841/7296/4830/2936/2745/221264/6240
R-HSA-1483206,Glycerophospholipid biosynthesis,87,0.3845112021766848,1.0226305634646782,0.46038114343029085,0.8314346023144059,0.7653840619193866,2468,"tags=25%, list=24%, signal=19%",79888/5320/23175/56895/9926/54947/114884/56261/57678/114882/84879/2819/255043/84649/129642/253558/43/200879/50640/9600/1459/64900
R-HSA-9665686,Signaling by ERBB2 TMD/JMD mutants,15,0.4655650365955223,1.0330037540860175,0.46316964285714285,0.8314532817334888,0.765401257414513,4469,"tags=60%, list=43%, signal=34%",1839/2069/1956/6654/3320/4893/3845/5335/11140
R-HSA-5620971,Pyroptosis,22,0.43309322662626887,1.0269579460344522,0.4629237288135593,0.8314532817334888,0.765401257414513,949,"tags=14%, list=9%, signal=12%",3553/838/837
R-HSA-1839124,FGFR1 mutant receptor activation,18,0.44700009465012946,1.026516936398141,0.46304347826086956,0.8314532817334888,0.765401257414513,4410,"tags=67%, list=43%, signal=38%",6772/6774/6776/5295/11064/9208/5290/6777/7750/9530/8805/1523
R-HSA-74217,Purine salvage,12,0.47664850515541546,1.0195879784416233,0.4634703196347032,0.8314532817334888,0.765401257414513,2212,"tags=33%, list=21%, signal=26%",272/100/2766/4860
R-HSA-4570464,SUMOylation of RNA binding proteins,42,0.40045988901051155,1.0188936851994217,0.4635149023638232,0.8314532817334888,0.765401257414513,4730,"tags=55%, list=46%, signal=30%",10762/9631/22955/55706/8535/9883/348995/5903/80012/57122/9972/23165/51602/1912/4928/648/6396/7175/81929/23636/8021/3183/23511
R-HSA-1368082,RORA activates gene expression,16,0.45467531122039656,1.0255086147598362,0.4647577092511013,0.8325605800985408,0.7664205901654487,4963,"tags=75%, list=48%, signal=39%",2033/85441/79718/8648/10499/1387/6907/6720/10498/5469/80205/96764
R-HSA-111461,Cytochrome c-mediated apoptotic response,13,0.47465175137698545,1.0272444403839034,0.4659090909090909,0.8335013440860215,0.7672866183052941,3361,"tags=54%, list=33%, signal=36%",51074/331/56616/5594/317/57099/55075
R-HSA-9613829,Chaperone Mediated Autophagy,19,-0.2708515815085158,-0.9770125023768512,0.46835443037974683,0.8367513380341518,0.7702784273571534,7512,"tags=16%, list=73%, signal=4%",7314/123/3043
R-HSA-5663084,Diseases of carbohydrate metabolism,27,0.4235701994068518,1.026774711099427,0.46910994764397906,0.8369776679814157,0.7704867772789497,2658,"tags=30%, list=26%, signal=22%",6476/3373/229/2799/411/138050/4669/8908
R-HSA-6806667,Metabolism of fat-soluble vitamins,25,0.42138810694714923,1.0141291714914824,0.4704641350210971,0.8382700986788222,0.7716765351434609,2310,"tags=44%, list=22%, signal=34%",9672/3949/375790/2817/5950/51109/1645/6385/2239/29914/154807
R-HSA-8876384,Listeria monocytogenes entry into host cells,17,0.4438312688453296,1.0164454711385544,0.47551686615886835,0.8405218444322096,0.7737493984887437,3924,"tags=53%, list=38%, signal=33%",4233/1499/867/6455/79872/2060/999/1500/10254
R-HSA-8878171,Transcriptional regulation by RUNX1,136,0.37389997283660986,1.0132120280646049,0.4754754754754755,0.8405218444322096,0.7737493984887437,4002,"tags=45%, list=39%, signal=28%",5196/9021/1021/5781/57678/196528/861/2033/10398/5929/8850/5371/6938/22955/57492/595/161882/23309/25942/23198/10413/894/8535/192669/6599/6595/7082/23429/80012/865/57690/192670/5711/1459/58508/200845/5698/5716/1387/27161/1912/11091/55193/4773/83737/4331/9070/23112/648/1998/28996/1515/4297/26523/27327/6597/100506658/9739/8861/10197/8289
R-HSA-69091,Polymerase switching,14,0.45921120869898707,1.0123693033628844,0.4753914988814318,0.8405218444322096,0.7737493984887437,3386,"tags=50%, list=33%, signal=34%",5984/10714/5422/5985/23649/5981/5425
R-HSA-69109,Leading Strand Synthesis,14,0.45921120869898707,1.0123693033628844,0.4753914988814318,0.8405218444322096,0.7737493984887437,3386,"tags=50%, list=33%, signal=34%",5984/10714/5422/5985/23649/5981/5425
R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",11,0.4744381899700929,1.0014988938173972,0.4732650739476678,0.8405218444322096,0.7737493984887437,2679,"tags=36%, list=26%, signal=27%",338557/1499/1803/60559
R-HSA-400508,"Incretin synthesis, secretion, and inactivation",11,0.4744381899700929,1.0014988938173972,0.4732650739476678,0.8405218444322096,0.7737493984887437,2679,"tags=36%, list=26%, signal=27%",338557/1499/1803/60559
R-HSA-196757,Metabolism of folate and pterines,14,0.45860349668931005,1.0110295516925691,0.47651006711409394,0.8411603439374787,0.7743371745369333,2741,"tags=43%, list=27%, signal=31%",25902/10797/4524/6472/1719/2356
R-HSA-445355,Smooth Muscle Contraction,28,0.42028394518257056,1.02084115753721,0.4790794979079498,0.8436216302952503,0.7766029322343085,1795,"tags=25%, list=17%, signal=21%",301/7169/3672/10398/7171/5062/7414
R-HSA-450294,MAP kinase activation,55,0.3909635258394603,1.013567878467878,0.4817073170731707,0.8436216302952503,0.7766029322343085,3604,"tags=44%, list=35%, signal=29%",1846/3656/1849/1848/8767/10454/1326/6416/23291/6885/5594/4205/4790/5516/9261/5599/1432/10392/5606/5601/257397/2002/3551/5598
R-HSA-844456,The NLRP3 inflammasome,13,0.4682757408348623,1.0134454364568681,0.48068181818181815,0.8436216302952503,0.7766029322343085,3437,"tags=46%, list=33%, signal=31%",9051/4790/4791/834/24145/351
R-HSA-6806003,Regulation of TP53 Expression and Degradation,34,0.40876871277990484,1.0118449915851693,0.48125,0.8436216302952503,0.7766029322343085,2713,"tags=35%, list=26%, signal=26%",1029/983/639/890/1017/472/4194/4193/5516/7874/5527/7157
R-HSA-6802957,Oncogenic MAPK signaling,64,0.38451638759950957,1.0095254960014062,0.4808080808080808,0.8436216302952503,0.7766029322343085,4205,"tags=45%, list=41%, signal=27%",11221/2335/1849/3717/1848/161742/1185/56829/7414/8036/1850/5594/817/8826/5500/23164/57085/9061/4893/8546/4000/3845/4763/10256/4140/55750/8844/8805/7094
R-HSA-5620922,BBSome-mediated cargo-targeting to cilium,15,-0.2953594707656387,-1.001678188641417,0.4811320754716981,0.8436216302952503,0.7766029322343085,7259,"tags=100%, list=71%, signal=30%",117177/54585/10576/55212/585/583/10575/22948/7203/10694/92482/6950/123016/8195
R-HSA-9029569,NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,30,0.41242820654123463,1.009566093366239,0.48333333333333334,0.8453569864213755,0.7782004287986722,2770,"tags=43%, list=27%, signal=32%",2033/341/23028/192669/10123/79718/8648/57690/192670/55818/27161/221656/6907
R-HSA-373752,Netrin-1 signaling,23,0.42579416247995583,1.011129364824528,0.4840085287846482,0.8454269708823711,0.7782648535782989,2831,"tags=39%, list=28%, signal=28%",5781/59277/3983/4756/5747/6478/5306/285704/4651
R-HSA-159227,Transport of the SLBP independent Mature mRNA,32,0.41059328307177195,1.0138676307772887,0.48494288681204567,0.8459488628398857,0.7787452855752518,5054,"tags=59%, list=49%, signal=30%",10189/10762/9631/55706/9883/348995/5903/57122/9972/23165/4928/6396/7175/81929/23636/8021/23511/1977/129401
